67	155	180
102	180	185
37	90	40
167	244	196
264	298	526
159	45	111
181	234	49
239	100	284
39	61	235
430	339	198
15	178	152
82	214	214
187	215	4
94	187	161
332	182	426
258	278	290
118	119	69
322	310	544
316	397	184
257	316	411
228	268	60
9	24	59
249	72	216
326	128	80
549	340	304
179	103	276
8	49	39
203	254	426
107	4	233
339	334	171
176	340	401
29	73	114
116	216	324
489	167	350
177	14	255
332	394	68
459	171	297
279	146	68
217	4	204
171	180	97
226	22	189
76	126	130
161	239	310
345	270	85
663	336	342
233	228	146
303	155	349
361	331	194
308	232	387
162	320	282
135	122	50
215	152	154
86	335	346
295	428	323
437	332	187
115	339	214
473	338	229
186	218	52
282	230	379
325	70	300
111	187	142
173	56	125
61	29	48
46	75	39
88	77	96
157	292	27
75	115	192
127	206	217
121	131	185
72	130	196
221	213	50
69	181	47
416	264	169
137	57	152
269	259	480
34	79	39
134	63	112
349	663	340
350	183	97
107	177	350
70	40	101
224	126	330
19	195	11
7	6	237
193	170	330
73	189	118
229	194	307
85	40	27
96	48	282
216	388	198
3	56	34
294	85	228
260	154	215
241	477	248
336	459	270
116	16	27
94	259	343
111	13	25
310	216	505
344	164	102
152	101	160
429	155	337
6	10	165
174	310	395
343	24	328
138	324	338
232	414	261
269	37	280
114	20	131
169	204	93
235	424	242
343	164	273
28	13	19
200	333	262
239	85	99
254	292	333
204	343	273
135	183	137
24	13	26
252	247	199
47	160	56
271	456	271
133	144	58
229	129	204
448	350	186
64	51	102
151	71	128
217	385	225
200	315	471
343	493	152
90	33	93
54	87	273
300	157	278
200	195	94
221	306	309
64	100	90
430	341	278
67	217	152
176	207	155
77	238	69
113	395	287
286	263	157
426	304	208
222	116	254
512	197	318
27	215	153
46	78	82
39	143	147
90	165	188
254	124	149
299	336	86
98	287	202
307	483	296
318	269	187
21	97	117
280	298	235
302	236	148
73	261	197
288	309	294
243	314	145
46	300	324
180	35	173
301	248	521
285	227	207
73	198	142
121	64	268
196	166	129
191	47	9
341	122	325
302	154	42
333	114	152
312	242	342
34	301	92
133	83	333
115	222	292
29	15	19
143	61	46
346	304	333
150	256	300
260	180	117
308	133	333
305	248	75
293	217	183
219	306	258
89	109	37
287	248	444
145	155	172
344	347	226
112	152	151
266	171	333
210	314	302
71	213	201
310	35	344
179	191	208
41	350	299
153	117	42
123	147	220
100	62	83
350	122	318
91	336	296
146	264	287
167	155	67
264	426	276
190	270	18
97	345	7
213	308	225
36	45	5
222	223	122
329	544	228
284	392	173
85	124	140
18	262	184
135	195	147
304	134	227
100	6	114
88	127	137
116	170	116
160	341	258
277	185	80
79	286	238
202	143	277
6	246	175
119	89	84
47	54	110
324	507	220
337	40	294
328	235	247
75	86	107
255	378	233
112	63	79
79	31	303
191	292	140
101	145	86
50	105	96
332	160	283
164	142	143
69	180	71
244	263	136
33	9	93
105	107	135
228	122	157
182	403	339
298	107	383
348	305	436
114	77	155
107	170	172
186	192	211
119	257	225
92	14	279
61	271	60
288	298	339
157	50	115
99	382	317
108	248	8
336	75	353
61	47	92
168	52	289
369	309	292
113	130	50
111	89	57
113	140	131
277	208	439
78	184	301
30	63	59
30	253	212
246	107	145
277	218	327
292	163	136
157	218	297
314	530	264
299	141	237
299	180	35
204	310	189
43	8	229
106	140	91
218	304	441
85	78	87
35	15	115
299	317	56
112	274	304
91	244	239
146	206	212
57	35	131
205	140	309
48	94	51
116	50	134
10	86	94
198	239	307
261	237	390
12	121	107
613	333	304
314	325	108
117	383	285
162	58	195
322	75	65
45	22	26
75	38	35
363	264	184
294	328	39
265	166	269
159	243	176
78	72	135
79	291	275
269	301	308
197	62	320
229	363	295
293	136	185
14	189	241
88	85	59
21	227	207
308	193	260
338	379	111
268	339	184
278	303	134
229	275	474
232	175	345
136	302	86
86	99	68
336	340	385
241	228	392
124	80	5
246	195	428
179	343	270
255	269	196
266	101	15
239	384	204
107	101	39
158	26	159
201	310	3
279	319	227
28	124	110
244	198	100
212	235	33
105	50	72
46	60	45
148	300	418
107	181	225
160	206	336
70	205	172
254	43	310
237	42	29
110	324	231
282	193	232
10	37	146
344	96	112
147	271	297
65	110	343
44	132	138
279	149	330
335	339	196
327	28	250
212	143	224
80	196	129
213	113	49
58	24	4
246	216	67
348	321	432
15	5	12
40	59	49
134	73	191
103	137	235
16	98	132
271	289	169
58	68	234
28	77	153
16	41	219
62	150	158
51	198	179
196	199	332
178	276	412
171	92	170
84	121	137
297	215	465
58	99	32
296	119	347
198	195	27
288	307	333
170	257	135
457	323	209
214	142	247
118	185	278
196	100	275
19	79	70
128	276	300
64	58	17
288	410	250
397	171	326
24	9	69
252	257	51
202	315	210
282	213	176
304	235	126
165	216	102
322	456	337
194	187	118
189	168	105
110	102	267
380	235	285
164	84	64
97	239	154
415	230	313
245	33	276
251	41	328
533	241	309
285	279	206
213	276	298
175	105	224
139	107	96
302	250	200
121	101	98
267	464	259
37	24	28
45	195	329
34	231	82
24	126	125
528	343	306
236	221	110
42	192	263
126	418	309
80	62	138
186	204	322
252	68	343
131	66	148
15	6	245
297	381	170
209	89	179
154	67	163
367	42	343
186	98	233
378	316	84
133	255	238
113	215	332
84	57	73
203	254	342
270	520	310
195	105	230
117	349	105
190	161	91
238	20	228
34	306	183
90	104	104
25	219	82
262	238	167
364	324	304
249	190	146
246	219	109
114	101	178
468	314	234
144	244	319
8	140	85
294	291	31
125	246	245
327	534	230
139	40	111
331	211	193
326	415	299
308	316	131
76	47	77
262	314	182
16	97	99
167	102	66
71	221	242
48	52	41
154	346	289
251	150	252
89	117	184
312	207	405
293	30	294
416	255	239
94	197	246
294	52	309
202	326	139
133	262	205
127	155	79
361	91	299
71	37	95
126	77	105
110	120	208
145	55	337
114	41	106
128	160	226
59	66	54
106	145	217
204	59	156
25	161	70
208	511	336
195	169	122
295	320	336
186	296	191
289	257	312
120	315	26
194	206	16
277	299	271
227	21	3
317	241	432
334	149	171
163	36	33
192	254	179
69	73	119
61	265	97
249	284	196
159	52	201
303	176	156
40	55	43
74	56	86
268	46	95
95	225	181
171	127	129
75	68	98
303	193	136
101	190	165
175	402	344
195	289	97
169	156	193
160	146	61
325	145	88
42	282	269
339	572	317
222	4	238
522	333	241
333	276	302
61	287	193
415	152	304
493	278	250
264	293	299
311	289	87
377	162	274
154	289	258
321	278	298
170	263	295
136	167	82
121	262	214
164	307	167
190	485	302
92	241	70
308	260	68
361	163	279
270	226	113
284	40	188
81	48	34
165	336	79
156	206	267
200	156	44
64	13	50
296	57	293
159	212	150
225	219	240
154	359	251
168	220	356
111	270	148
92	241	250
197	225	352
361	76	296
291	181	369
295	218	157
344	109	187
253	95	97
270	202	155
262	266	377
583	340	269
314	202	431
189	301	437
323	219	218
281	108	310
238	201	184
154	125	224
250	269	266
173	197	50
151	187	297
335	334	112
315	15	214
239	228	433
175	315	288
84	198	267
199	331	257
308	262	350
182	23	328
194	279	177
286	132	229
20	55	193
310	248	447
191	107	246
239	61	338
46	23	4
226	108	347
38	51	67
161	271	320
346	263	334
94	75	40
227	269	87
71	102	155
94	117	73
350	256	265
219	115	197
178	370	316
293	465	286
404	332	136
53	257	210
381	239	194
72	350	309
4	6	9
187	382	216
160	320	171
258	293	313
104	120	196
333	101	420
163	158	213
225	341	340
13	170	119
42	303	322
14	231	165
232	73	27
260	274	147
333	310	16
102	261	222
298	98	250
107	191	85
201	415	290
224	308	233
199	34	20
91	125	156
205	242	276
223	182	237
139	311	304
115	117	100
82	207	260
126	23	113
338	20	77
319	461	173
225	75	196
278	278	541
76	171	90
202	38	184
176	239	169
329	170	238
345	345	250
114	27	99
294	339	254
165	127	74
108	374	331
218	345	513
65	48	103
134	351	259
105	84	108
136	311	196
3	293	238
285	147	271
236	153	261
339	123	365
122	42	285
164	155	239
78	126	68
93	214	195
130	261	153
115	279	281
374	192	184
151	215	269
349	31	91
72	317	246
293	268	220
5	64	121
336	209	292
131	216	341
333	255	236
45	319	65
305	262	166
33	83	151
252	79	45
405	318	144
126	98	162
194	400	208
71	83	132
63	314	166
185	135	207
130	72	77
217	66	268
145	243	303
154	326	59
166	345	189
152	127	289
183	159	19
182	88	233
48	173	54
33	33	43
110	201	177
180	245	15
193	223	99
123	52	197
425	187	310
294	286	267
302	34	65
180	98	328
101	146	131
148	306	281
224	101	203
157	136	5
146	84	102
156	270	157
75	121	54
396	173	303
339	14	123
120	76	169
231	42	51
322	122	140
285	531	293
25	117	71
161	24	74
250	277	106
140	319	265
264	82	342
96	95	261
174	90	350
240	130	124
196	114	213
145	26	116
394	255	239
28	59	68
156	257	52
348	62	343
155	220	372
145	142	25
103	237	200
49	168	205
22	267	192
262	257	340
150	220	207
88	23	87
181	324	231
223	167	64
238	22	230
9	18	13
357	247	335
149	163	314
15	336	299
171	174	330
494	313	262
235	330	118
212	293	429
199	296	119
168	42	212
451	334	287
304	292	151
101	224	112
286	424	326
362	248	185
11	298	208
165	132	270
130	78	53
350	135	283
6	94	11
275	129	337
87	86	14
99	153	175
59	86	53
225	32	31
250	111	190
67	70	9
271	350	149
286	263	150
166	152	154
194	225	104
10	133	167
149	67	135
330	576	323
58	235	342
19	15	293
215	45	103
87	308	270
186	42	302
286	327	165
245	147	52
103	192	294
78	147	20
307	145	140
48	118	180
200	193	58
303	328	307
262	237	322
10	166	220
247	264	119
266	141	167
291	275	86
33	79	90
333	284	65
273	385	268
157	60	218
5	33	12
161	196	155
348	520	217
319	337	569
255	297	149
108	30	90
246	228	168
350	107	266
508	238	285
169	303	170
195	156	237
127	122	112
30	157	185
462	285	279
306	529	297
141	473	349
348	354	40
215	286	187
68	169	151
62	202	38
196	161	225
478	349	175
173	346	17
263	254	31
316	295	224
320	184	222
120	234	168
334	79	32
343	469	301
147	92	315
434	311	334
268	336	80
228	224	336
140	209	301
304	382	177
153	186	52
166	210	137
166	103	307
91	31	114
147	136	79
114	32	241
7	132	130
329	81	203
228	251	212
298	318	171
150	223	235
311	181	138
287	349	171
396	177	340
361	192	181
5	71	345
368	128	261
89	118	127
333	349	502
134	377	248
266	212	383
192	417	345
601	348	278
113	32	32
314	143	409
81	37	136
404	227	189
386	246	269
422	254	212
318	541	242
301	88	322
222	172	127
208	210	258
184	347	399
82	108	152
158	75	173
29	208	145
184	207	292
256	235	358
136	128	165
249	215	279
343	293	461
183	187	117
146	180	199
293	51	189
180	100	232
149	54	108
138	156	122
369	285	209
259	312	139
321	470	181
230	260	324
214	358	220
246	249	87
433	349	87
306	224	86
415	279	148
92	249	289
35	80	82
118	165	54
177	292	221
249	76	223
121	276	48
207	307	299
88	182	169
219	177	151
37	252	153
52	62	96
270	215	330
101	197	47
220	202	204
391	295	320
216	150	171
288	154	35
251	358	180
284	265	65
251	85	200
154	90	99
528	276	345
69	102	43
347	468	170
558	348	273
339	169	144
123	200	151
169	352	246
208	299	204
325	208	532
341	229	125
201	199	83
89	250	186
297	183	197
167	102	194
38	14	22
52	34	77
22	235	42
222	263	84
328	623	329
271	161	138
289	89	124
317	462	238
111	177	208
122	343	143
349	243	345
52	207	193
325	19	171
6	153	98
230	228	324
384	220	212
36	191	135
191	82	201
161	47	49
349	392	324
145	151	34
300	183	235
294	245	58
266	69	113
311	454	173
116	227	165
541	345	212
606	318	335
280	378	288
460	262	332
255	151	337
302	288	571
353	128	339
385	345	57
7	10	8
130	212	139
314	314	48
233	402	249
221	357	229
138	20	311
251	122	152
244	291	454
222	54	55
135	246	260
98	169	221
560	301	286
321	156	106
139	295	277
104	145	33
241	292	113
61	138	323
186	74	298
126	117	61
343	64	213
248	202	213
6	228	29
330	386	141
43	6	83
329	150	163
165	190	349
216	83	5
9	93	200
261	147	279
293	79	128
191	179	220
302	269	164
9	250	33
178	271	281
249	189	226
282	242	131
60	322	292
239	395	175
95	183	246
138	106	283
176	113	233
278	212	19
129	379	257
330	195	449
95	230	166
277	288	71
237	159	16
92	105	189
528	336	201
214	239	110
351	176	293
19	127	100
315	312	157
28	214	9
327	277	524
344	425	91
62	187	180
98	38	90
82	123	262
293	56	139
307	208	318
258	280	319
187	289	290
32	209	186
338	251	137
140	100	148
159	242	133
150	156	37
244	230	107
566	347	249
10	203	100
139	239	52
140	45	85
270	178	59
279	223	33
280	527	303
308	349	90
327	64	99
241	34	71
198	219	165
236	143	164
269	162	53
173	83	206
296	227	191
275	348	79
224	169	77
91	281	200
59	159	187
47	61	208
143	3	89
338	195	125
5	5	3
147	183	229
245	171	321
65	96	283
184	206	344
115	214	192
215	80	223
176	84	172
290	285	144
278	41	171
179	94	15
322	318	16
178	69	231
324	239	433
88	38	240
252	197	133
60	112	142
217	244	201
150	60	35
304	220	182
73	141	80
205	170	265
186	95	290
172	168	20
145	95	144
28	95	82
203	331	289
167	146	260
248	251	48
138	123	141
128	300	372
249	229	71
88	143	58
216	406	193
203	188	28
55	339	242
267	471	221
77	177	115
60	221	308
182	172	135
181	134	14
188	279	262
201	177	101
187	256	329
29	12	23
209	68	158
30	85	164
300	311	581
162	183	277
23	81	71
60	56	51
439	172	284
10	20	161
136	208	240
169	317	171
273	568	350
98	74	147
456	316	176
421	159	308
103	380	330
340	421	303
346	508	272
126	289	346
212	352	279
349	312	632
31	328	285
77	154	137
223	264	296
67	42	42
149	268	340
230	236	391
336	52	314
692	347	349
54	59	39
42	146	74
19	30	14
23	153	254
90	115	119
242	97	308
124	135	88
