91	5	42
13	80	9
40	28	39
41	61	22
66	33	6
91	83	17
30	27	47
21	76	85
85	13	33
8	68	95
25	77	94
25	70	31
11	23	80
83	40	79
53	98	25
64	81	96
22	29	29
67	32	73
59	74	49
43	76	58
25	94	81
93	35	58
14	40	63
80	73	99
18	78	12
72	42	57
35	57	71
50	32	45
38	52	33
65	60	35
93	19	55
72	70	35
15	60	100
91	76	80
68	63	36
13	64	61
59	30	91
75	50	22
90	99	46
83	41	67
82	66	62
61	61	32
93	82	82
80	8	47
88	92	29
82	3	85
36	41	79
40	96	18
76	56	99
45	79	23
23	1	10
79	73	30
34	59	99
31	46	20
87	58	23
71	8	55
21	37	72
44	57	50
90	23	88
61	54	65
44	81	19
24	18	90
73	10	62
63	40	54
94	24	72
69	2	68
39	41	99
96	47	2
24	100	6
50	35	59
86	27	84
52	67	45
69	23	97
71	18	63
16	41	90
40	66	81
19	98	7
12	33	29
33	47	89
20	80	28
75	93	17
55	5	92
88	85	3
84	23	58
69	68	78
80	28	70
16	55	63
79	70	33
71	90	17
15	52	41
9	70	23
97	89	92
39	44	3
89	37	100
17	31	34
73	83	66
5	92	83
87	18	31
33	96	21
69	67	45
8	85	98
5	80	57
60	82	53
40	27	32
67	46	74
31	55	15
92	13	6
52	100	58
86	78	38
28	86	19
6	35	77
98	98	86
76	46	18
98	31	51
80	18	3
80	52	43
28	4	27
62	2	57
18	39	64
97	35	49
41	57	9
7	49	59
81	40	69
82	89	96
23	75	39
16	65	80
39	80	86
90	36	4
75	72	6
24	85	88
63	52	31
30	9	90
31	37	5
65	16	35
2	4	27
24	57	41
64	66	39
12	74	91
7	27	42
49	50	68
82	8	49
66	11	33
27	62	83
68	4	90
20	15	87
50	80	12
89	3	43
36	77	40
52	13	76
66	69	58
34	86	88
38	95	62
35	33	63
25	33	15
46	65	62
68	68	13
93	60	39
99	30	59
53	63	65
49	18	23
49	66	100
19	10	49
65	73	56
25	62	75
77	61	99
82	1	60
73	21	35
57	53	58
39	69	20
74	84	84
66	56	43
93	27	63
93	54	92
92	67	88
21	23	65
32	76	17
9	18	7
58	2	35
81	57	39
64	41	49
10	19	12
16	95	48
62	66	46
49	65	59
79	96	83
88	15	85
90	34	67
32	73	100
21	46	22
47	39	31
7	88	71
62	49	47
33	15	94
61	78	27
33	61	68
80	36	7
9	86	41
56	71	82
57	54	1
28	78	36
15	68	81
34	21	71
31	2	68
23	63	18
24	71	33
10	64	40
45	91	76
99	17	52
12	87	27
76	66	12
30	4	76
30	38	34
74	59	72
93	39	73
21	29	28
94	93	32
82	23	64
89	81	63
97	76	44
31	32	35
44	74	25
7	73	10
33	73	23
32	59	66
69	25	42
69	67	84
17	85	53
57	25	71
8	57	30
21	50	96
60	51	5
42	92	42
35	98	52
64	14	94
25	78	85
38	52	87
65	64	14
4	8	90
48	78	31
55	57	86
21	38	4
11	34	29
68	34	46
54	13	19
61	64	64
8	66	34
21	18	58
67	57	20
29	74	18
63	46	89
24	49	42
83	93	69
72	78	32
53	59	93
47	90	45
84	93	78
56	39	8
14	99	38
49	48	56
81	86	72
71	88	40
20	27	100
84	35	32
94	33	2
29	11	68
60	55	38
95	83	89
85	27	50
24	94	5
17	31	59
44	82	68
19	20	28
90	3	17
56	46	6
99	67	24
55	34	67
42	51	40
89	11	34
32	27	20
49	24	85
20	34	50
39	9	17
17	42	17
56	68	26
58	70	25
29	4	2
67	62	78
77	31	36
30	91	81
71	44	8
37	86	8
91	96	56
53	31	50
44	83	45
40	49	15
23	72	52
19	26	98
17	6	96
55	54	17
50	23	98
42	24	46
81	18	82
55	10	32
50	68	45
38	49	17
49	57	59
4	96	79
74	82	53
72	29	45
51	42	17
28	12	86
21	34	68
24	78	16
19	29	12
15	83	80
69	86	53
63	18	28
3	10	82
67	29	42
21	37	99
37	57	67
78	46	94
73	96	14
71	65	54
30	85	26
75	28	54
26	76	10
46	16	45
70	37	50
45	29	58
23	50	68
53	22	5
63	73	65
66	33	71
64	79	66
3	12	89
51	48	30
100	19	12
57	88	44
90	41	7
56	90	29
90	9	30
15	70	1
62	66	53
47	97	84
20	43	45
73	47	12
32	35	63
21	54	12
30	44	41
84	57	72
58	88	90
61	48	27
46	26	53
37	19	19
2	66	15
30	99	39
70	1	34
43	76	93
10	19	75
47	46	47
34	29	11
28	67	84
4	49	12
78	42	3
32	92	20
55	86	50
11	28	23
92	5	20
34	36	45
80	68	32
75	5	24
13	22	14
62	44	54
65	69	67
3	44	56
88	23	20
97	21	56
59	50	75
34	87	54
35	76	63
88	10	36
97	70	57
62	71	81
30	26	64
42	54	67
70	91	39
44	35	50
67	42	29
100	98	43
6	67	31
49	67	49
64	16	12
20	28	100
81	23	39
36	93	64
81	10	21
31	87	14
69	70	17
41	50	59
53	5	10
37	94	55
81	16	37
82	8	19
18	45	82
33	33	81
18	99	67
10	11	98
49	83	91
70	43	63
78	68	37
40	40	3
21	90	54
70	66	62
53	89	84
23	96	4
13	11	52
4	92	6
75	27	14
49	53	9
42	27	1
24	23	3
13	25	85
78	52	69
53	36	21
61	93	49
14	37	42
36	2	39
59	42	98
30	68	89
89	13	36
80	61	5
21	30	54
44	25	16
27	91	18
13	35	99
16	82	62
35	96	77
47	86	50
88	71	31
52	75	39
10	87	73
39	9	92
36	68	75
6	24	39
31	78	11
87	95	88
62	10	10
90	28	85
16	68	13
14	21	1
86	76	12
35	57	22
76	67	9
62	38	38
36	72	26
29	92	95
49	82	14
42	33	56
61	98	14
16	56	10
37	11	43
80	34	8
28	89	52
28	67	49
80	62	42
87	75	27
40	22	86
23	30	44
69	10	72
68	51	62
16	86	90
96	89	80
80	44	65
48	80	4
88	55	14
59	9	82
25	84	31
69	52	66
41	96	28
90	55	27
83	79	76
78	2	37
45	22	62
47	88	100
47	75	56
21	3	82
69	60	61
94	5	80
32	14	1
6	83	12
45	46	95
7	30	24
16	71	98
56	83	97
31	2	10
59	95	33
54	11	9
52	45	7
47	26	13
26	33	11
35	24	21
88	67	27
15	21	66
53	21	44
91	32	97
26	74	17
60	7	57
12	4	83
33	58	71
99	91	67
16	9	51
43	36	54
66	53	87
82	41	84
22	64	15
10	30	40
42	4	39
67	70	51
25	57	87
91	39	27
35	10	26
45	100	82
74	97	7
2	50	95
93	2	5
44	73	31
39	51	86
42	30	50
87	84	3
33	71	77
77	54	36
41	48	71
33	56	84
76	12	22
17	68	48
16	71	100
31	44	4
31	33	38
23	90	32
72	4	15
6	56	86
82	86	2
42	13	2
69	72	39
49	9	36
59	17	10
76	70	67
32	37	100
74	13	81
39	12	43
69	52	34
43	29	90
85	41	49
72	25	98
15	7	2
82	96	38
53	1	84
82	58	26
95	10	49
70	66	70
44	77	36
49	13	56
73	60	74
94	84	82
62	22	19
14	51	92
25	72	74
4	90	19
57	82	35
13	48	59
75	95	71
83	27	78
34	45	77
35	63	6
9	71	82
31	3	4
27	56	65
90	86	26
9	53	89
51	22	23
6	57	77
23	18	66
68	93	60
78	38	46
1	52	51
47	65	44
65	17	88
97	3	34
67	90	88
60	88	56
56	57	84
3	33	5
9	92	21
33	96	87
40	54	41
77	52	54
93	22	61
31	58	95
7	38	22
4	50	36
6	36	1
65	50	23
78	63	71
23	23	85
27	86	24
13	66	15
40	13	84
34	26	90
95	5	72
50	56	100
20	2	33
39	71	14
67	76	63
81	95	21
50	6	12
28	34	87
71	14	22
81	17	78
41	66	75
97	78	80
26	8	74
84	6	56
83	5	4
57	63	76
37	83	92
7	20	85
74	48	88
43	8	45
6	7	71
46	95	3
87	29	47
84	61	43
94	79	44
8	3	5
3	50	54
82	52	67
21	55	67
72	48	21
56	64	5
16	94	100
27	77	60
93	10	66
80	11	44
63	83	88
20	26	42
13	69	19
6	87	69
77	42	37
58	20	84
49	94	70
27	10	14
56	19	21
5	47	3
68	12	4
85	29	13
52	50	61
35	5	83
55	55	24
2	58	35
27	7	58
15	74	95
95	18	50
30	5	85
64	41	38
7	66	33
89	85	79
63	96	67
62	82	86
94	29	26
22	65	79
56	93	45
12	99	5
99	3	38
59	44	58
97	83	1
67	66	6
5	41	56
41	6	68
47	82	65
84	40	11
49	38	56
87	82	29
98	92	38
2	100	19
18	61	64
22	67	71
50	11	34
72	99	72
1	23	68
51	67	17
86	49	91
99	48	93
92	53	39
99	92	27
75	37	13
43	13	50
50	54	13
46	9	62
74	90	13
60	34	51
88	13	21
94	3	24
86	94	3
3	100	81
71	93	96
23	24	85
18	95	12
16	11	69
65	92	74
14	46	4
53	3	75
13	40	99
86	49	61
12	88	79
57	13	58
13	25	39
18	44	94
57	96	75
95	6	5
52	75	52
57	24	45
87	58	49
51	36	3
81	37	80
60	25	75
6	2	67
51	18	95
41	58	37
37	87	52
69	54	47
53	7	15
47	83	74
41	82	93
61	3	19
84	46	16
73	93	98
67	33	17
36	10	18
21	3	72
57	80	98
76	41	83
42	36	32
72	25	58
58	49	54
89	57	55
75	45	49
31	69	99
21	94	10
77	74	13
63	80	53
79	59	25
47	35	52
82	80	73
4	75	75
41	63	30
12	22	71
32	77	48
14	87	55
56	65	97
3	8	47
72	85	52
21	14	7
30	13	63
19	11	49
71	96	85
34	65	32
52	43	51
74	84	90
80	93	47
17	85	52
79	14	55
96	68	91
89	17	11
23	53	40
32	65	100
21	85	75
57	9	90
86	49	53
10	10	11
59	39	81
15	20	25
25	53	95
21	33	65
35	67	78
64	29	6
98	91	75
64	35	17
4	21	59
13	75	6
64	10	14
22	21	22
27	41	67
20	75	52
52	32	26
40	41	75
78	50	33
66	82	28
32	20	9
13	3	54
1	16	80
77	98	83
5	15	25
75	49	14
18	4	26
78	28	3
47	86	80
47	13	89
63	57	38
71	40	2
28	86	43
63	52	14
23	51	23
77	12	2
85	3	60
43	100	64
45	41	39
21	13	26
13	35	92
43	55	85
31	12	23
89	15	41
32	33	68
89	50	87
4	38	52
46	96	75
10	74	5
33	13	84
2	85	72
2	99	97
8	7	9
21	56	35
32	90	88
72	94	56
97	57	62
25	50	13
44	47	70
21	50	22
87	80	18
47	78	21
78	47	5
70	43	73
19	71	8
64	65	82
54	97	95
93	60	61
31	89	62
71	33	92
19	49	19
84	97	88
68	75	49
92	71	91
35	35	28
18	2	80
84	55	87
50	23	61
68	97	48
23	46	31
41	17	48
46	76	42
56	97	59
92	86	34
81	39	99
92	28	31
6	9	16
76	99	41
67	51	76
25	14	73
83	78	85
50	21	84
75	51	56
19	55	6
68	91	19
40	87	42
8	13	92
75	47	28
48	92	83
4	3	43
32	76	79
83	10	33
55	60	14
95	45	13
58	95	2
45	77	36
33	90	99
37	80	74
79	51	2
78	27	60
2	84	70
48	16	85
34	5	27
48	36	96
98	29	39
23	62	58
85	47	81
61	71	90
79	36	99
19	73	81
55	22	19
51	83	64
28	94	51
11	50	66
54	48	53
83	80	92
39	16	7
20	63	40
27	23	30
87	9	60
87	49	85
13	67	79
71	9	21
80	69	73
25	93	75
28	92	58
5	83	45
61	81	75
92	94	14
27	68	40
7	82	8
68	18	61
74	94	4
56	56	29
50	54	55
5	62	75
85	20	43
47	74	21
51	6	79
54	6	97
17	82	12
72	81	12
71	69	55
90	3	38
99	73	99
9	41	85
75	20	63
86	9	65
28	92	49
14	6	48
69	96	74
41	63	18
10	49	17
100	3	33
95	55	30
36	55	63
13	99	72
32	99	50
9	50	86
4	20	4
88	92	37
29	71	5
72	91	8
83	8	71
52	95	13
41	16	83
89	46	63
34	24	3
48	66	35
33	61	2
93	88	78
71	70	32
36	98	20
98	85	97
47	32	88
75	25	100
56	23	72
36	53	12
12	84	82
46	31	29
80	89	84
15	48	74
74	82	78
44	81	82
1	67	44
47	99	25
89	67	97
36	29	60
31	86	44
62	6	15
72	46	39
5	77	57
80	34	24
93	69	15
83	17	24
73	72	82
31	72	16
75	10	62
15	38	11
43	15	1
60	98	80
97	82	71
10	17	33
58	93	6
94	75	24
37	85	31
26	26	26
67	5	99
46	24	90
99	97	68
54	67	21
65	72	26
96	87	91
31	7	83
40	14	61
14	67	57
8	25	84
64	43	79
32	50	84
13	24	47
31	6	71
41	10	23
42	43	52
59	92	70
10	51	70
78	34	80
60	13	2
60	70	14
80	85	93
81	48	95
4	73	93
92	41	16
45	19	60
39	77	42
36	82	60
34	14	28
17	79	10
86	27	31
44	69	32
35	93	59
89	34	11
43	28	9
58	13	9
9	52	40
22	55	27
62	11	38
56	69	87
39	69	95
60	88	62
28	49	62
3	21	58
88	70	67
8	85	89
25	33	37
78	100	35
47	41	4
90	29	64
10	86	60
51	14	95
14	49	69
8	32	69
68	48	97
40	21	46
95	100	91
73	2	39
27	65	15
19	47	32
99	80	15
80	4	92
91	22	75
37	77	40
50	60	4
58	90	57
79	80	60
37	50	30
72	52	70
99	66	65
30	72	6
92	39	34
79	54	55
9	27	1
58	46	77
60	6	35
35	72	11
56	72	27
14	25	48
6	35	83
23	21	87
7	50	59
90	94	9
26	72	20
94	25	85
73	91	14
50	23	19
9	35	43
73	47	100
28	79	90
44	6	92
71	28	75
10	39	31
98	50	90
27	26	39
51	56	5
97	7	14
82	9	92
4	76	32
16	4	71
56	83	12
18	15	100
78	97	54
52	12	18
28	71	13
22	78	94
23	19	10
33	55	96
42	20	86
47	33	84
75	43	21
30	52	43
35	27	61
33	66	88
14	74	40
47	19	40
99	95	42
56	1	39
71	92	72
11	78	66
83	29	52
52	85	17
78	23	7
51	86	6
16	17	21
59	49	80
41	62	9
11	44	41
31	29	20
82	96	71
39	37	11
35	97	40
58	46	98
9	93	31
7	56	61
34	31	97
84	76	39
58	27	5
48	18	9
86	16	78
68	5	96
2	44	35
61	77	52
12	46	78
99	87	78
99	35	83
50	52	2
50	69	80
68	71	35
46	77	28
42	84	64
49	42	7
54	27	78
8	31	13
41	51	72
78	35	92
93	26	3
79	8	27
74	27	45
70	33	54
12	69	71
94	68	34
99	13	49
67	34	52
41	52	100
1	4	72
57	82	86
77	29	46
49	17	10
96	17	2
27	54	71
9	21	98
69	33	84
40	90	98
80	29	50
47	40	80
39	24	17
90	58	78
8	20	6
85	52	15
53	42	33
15	64	94
95	79	82
91	1	76
70	82	64
80	39	65
27	65	53
19	94	21
64	36	24
80	31	3
100	96	52
29	56	80
26	46	93
10	97	88
81	79	67
60	98	3
72	34	57
33	53	22
56	6	74
59	20	1
42	37	69
77	18	5
2	38	12
38	74	57
76	37	26
83	23	4
58	26	1
63	77	86
65	67	60
63	83	91
11	69	12
74	21	63
38	56	1
6	57	92
58	31	57
50	49	69
38	25	90
47	37	89
49	97	62
57	100	66
8	39	35
21	16	71
10	54	43
90	64	97
29	94	89
45	80	42
69	89	40
90	39	57
81	23	26
61	73	72
8	13	100
15	13	91
86	44	47
34	94	84
64	66	46
53	74	80
55	21	87
58	95	62
8	71	28
50	13	52
100	61	5
2	71	26
28	24	92
71	46	31
57	99	50
95	41	50
81	61	9
20	29	90
92	93	10
31	47	29
99	49	8
49	10	89
40	99	65
64	7	46
89	73	8
99	50	87
68	16	72
80	37	33
73	42	86
26	52	90
68	86	100
38	45	73
49	94	84
83	60	76
37	31	31
47	57	32
15	84	9
74	34	58
79	39	41
72	20	95
96	84	8
53	84	57
80	51	84
29	65	5
90	34	18
52	9	54
27	12	29
48	35	75
73	29	90
38	4	99
30	12	58
64	86	21
94	79	4
97	49	21
77	41	36
2	64	38
64	19	85
80	76	53
93	7	93
92	62	10
17	26	88
28	46	6
61	1	56
40	53	4
76	84	50
5	100	52
55	62	41
26	9	64
46	54	95
33	88	91
93	45	87
85	19	14
75	48	11
98	51	37
75	50	51
98	74	46
7	12	2
46	13	72
11	76	88
51	47	82
66	99	9
4	8	53
11	92	39
13	86	30
69	13	26
29	51	31
4	64	51
35	39	18
52	79	19
29	55	25
59	17	52
80	3	25
64	21	91
52	78	49
74	47	79
12	53	14
18	43	21
85	76	62
39	68	47
16	5	42
98	58	92
69	87	86
39	83	78
84	80	99
14	5	68
65	84	45
35	85	75
15	61	96
48	22	10
18	55	87
58	33	29
69	53	9
55	81	51
79	72	53
4	84	27
95	34	43
10	15	86
74	99	32
56	33	53
61	15	12
76	37	27
26	26	2
87	36	12
80	30	96
14	34	19
17	59	49
24	56	18
80	94	43
59	10	69
69	96	46
39	36	17
72	49	21
6	9	27
23	42	42
19	40	6
52	96	24
68	23	43
36	12	57
77	94	25
33	56	21
38	85	32
66	63	77
66	34	83
32	4	6
90	2	89
52	91	62
100	90	19
65	97	5
13	65	21
53	45	2
34	28	31
39	29	9
77	22	58
13	41	32
73	71	92
83	48	43
69	66	38
96	48	21
46	62	36
25	2	33
57	56	50
92	44	80
79	64	98
3	15	32
43	57	56
77	44	32
95	30	79
64	13	68
88	61	79
29	16	28
19	13	82
71	20	76
89	79	57
74	34	81
89	30	98
31	57	42
39	64	50
72	9	33
92	85	50
13	29	18
43	60	20
3	41	54
70	85	80
22	72	24
84	91	62
66	34	89
90	25	73
62	2	84
41	46	53
26	58	65
14	4	26
66	45	49
80	3	10
69	15	84
50	70	65
29	77	32
29	45	62
98	7	92
40	23	21
89	72	48
6	60	82
7	21	70
96	42	59
44	60	64
6	81	5
97	43	22
35	67	96
36	54	6
18	27	34
94	89	52
28	5	52
91	14	58
14	100	55
76	25	100
12	9	82
78	85	73
79	15	58
54	26	82
46	54	32
84	36	17
24	26	80
85	22	26
67	49	18
79	6	81
22	9	53
87	32	72
34	76	34
1	14	42
29	19	54
75	44	75
20	8	33
30	47	54
76	63	34
96	68	16
18	20	14
86	25	9
12	56	81
60	40	67
32	86	56
72	31	63
54	66	15
10	67	62
75	8	79
96	85	35
80	94	74
94	38	94
98	88	70
21	61	65
71	56	41
72	80	7
96	76	46
23	88	12
84	87	12
79	25	68
74	46	32
64	88	6
77	6	32
50	54	4
76	62	18
88	58	47
13	99	97
58	15	78
63	9	43
81	86	10
75	77	92
29	93	87
26	96	16
68	27	74
69	66	54
70	6	21
64	48	73
37	97	26
6	22	6
74	83	62
91	30	17
61	85	58
93	91	1
28	68	10
81	93	49
94	81	1
50	13	21
73	32	15
50	65	49
65	100	50
95	7	42
3	12	59
59	91	35
91	15	96
40	25	41
25	70	96
4	25	20
4	53	9
45	27	21
54	65	29
21	91	22
13	87	62
79	13	23
87	39	35
15	74	44
90	46	45
54	74	90
33	38	79
64	91	34
86	18	92
37	96	33
95	14	82
98	67	51
91	13	4
75	78	99
72	91	16
6	87	23
73	17	67
20	29	15
49	14	82
27	34	81
24	18	43
74	41	37
71	89	5
88	15	5
23	15	66
51	38	97
52	45	97
43	71	96
36	76	8
54	11	71
79	72	69
99	55	70
47	79	93
57	5	4
45	90	94
80	91	18
15	59	10
79	79	38
4	59	26
30	53	70
78	60	21
44	5	63
3	57	20
15	83	76
95	84	12
45	27	88
85	46	26
77	74	99
63	11	47
90	5	7
19	38	100
69	25	71
3	76	25
76	62	76
58	69	26
38	75	84
87	24	58
48	27	94
29	79	64
47	87	71
90	52	86
3	1	42
76	66	58
44	42	62
25	11	15
58	57	28
30	11	69
99	64	69
55	8	77
25	41	34
16	67	67
66	87	29
73	66	10
5	92	1
84	47	5
99	64	23
25	51	72
10	43	1
69	54	69
64	38	64
17	37	34
96	76	9
75	38	80
25	37	52
51	16	89
100	8	53
11	74	17
57	47	56
55	75	74
3	68	89
77	26	100
20	66	66
49	47	47
86	33	30
88	91	30
94	43	83
6	84	93
1	71	9
33	33	84
66	63	16
33	68	30
1	60	8
61	45	96
77	60	10
12	51	8
50	84	17
9	18	75
17	61	13
49	18	42
77	98	38
11	43	72
21	57	72
61	71	99
22	63	89
36	28	78
14	4	100
67	23	71
25	43	90
96	76	2
16	83	39
70	2	64
78	75	97
86	89	60
92	2	86
19	47	82
90	83	3
24	48	53
16	37	59
7	91	81
91	33	52
51	95	1
33	8	3
85	59	29
60	13	34
33	63	20
31	59	85
37	18	17
