41	56	62	91
91	57	24	21
16	54	41	69
52	68	12	31
52	14	31	51
10	28	52	74
27	34	99	31
13	92	58	47
39	85	71	58
14	96	24	23
80	62	32	92
37	34	20	93
73	15	49	40
81	54	19	65
59	20	65	58
67	43	73	37
13	13	39	63
64	12	17	72
79	82	65	69
34	45	40	46
60	87	58	28
70	97	74	38
93	60	83	99
69	75	85	40
79	46	46	89
77	55	95	59
31	12	37	94
25	55	20	12
67	37	78	80
28	98	65	95
58	59	99	89
23	51	69	12
25	11	25	99
90	33	88	66
24	64	82	11
51	68	66	17
78	89	10	29
71	13	47	41
74	85	18	29
65	22	78	19
94	20	98	46
93	76	98	10
55	84	62	15
35	11	95	29
87	86	56	47
38	56	63	86
38	89	56	25
68	91	63	14
94	14	47	30
89	33	12	25
64	27	59	20
18	64	61	62
46	23	21	76
65	38	46	12
44	48	90	42
83	48	36	73
15	54	48	98
21	40	46	22
14	39	10	28
81	92	70	47
61	86	99	79
25	36	27	16
69	37	88	67
92	75	23	17
35	92	34	18
14	48	72	92
90	78	88	64
28	54	68	53
85	23	40	91
76	51	42	47
15	79	62	76
68	62	91	47
77	63	34	82
91	49	34	34
48	16	69	64
21	62	42	84
62	15	35	45
21	25	22	80
65	62	30	13
32	88	57	61
37	27	18	83
99	19	98	90
16	30	16	82
72	37	88	65
75	36	54	59
85	85	65	88
32	14	80	51
45	97	51	37
11	27	31	17
45	56	47	26
94	10	92	43
10	73	59	86
23	53	19	37
11	49	64	55
75	85	60	46
57	15	46	91
39	47	48	85
32	22	47	84
72	47	65	15
