209	207	102	232
39	68	221	167
202	228	92	213
157	214	14	63
16	219	18	69
70	30	19	195
207	226	12	172
111	116	104	210
236	20	36	136
231	12	38	71
93	212	106	63
190	41	21	201
214	147	55	124
51	43	213	56
110	201	220	26
99	122	10	111
133	15	107	93
235	63	235	63
182	168	199	164
237	205	23	236
237	240	123	190
113	108	181	201
39	130	77	39
103	28	203	250
157	101	193	140
227	15	163	240
108	69	95	157
26	147	222	163
13	49	75	10
132	195	131	247
60	207	76	194
48	91	47	65
237	214	156	195
26	74	101	214
230	189	191	128
101	29	45	157
67	17	223	92
48	78	129	19
32	82	214	154
48	19	194	240
93	107	94	57
64	29	174	208
105	16	89	198
217	178	227	175
190	35	208	92
17	84	23	205
224	212	171	122
14	180	214	242
186	246	179	194
221	244	47	206
60	218	73	39
53	131	225	202
78	158	159	135
131	143	169	60
31	217	150	227
190	243	111	196
172	172	172	172
166	109	123	110
236	205	44	227
160	33	40	201
209	80	157	123
146	19	138	147
189	154	61	69
31	201	194	47
84	178	246	68
29	143	100	39
86	208	143	158
159	19	105	75
193	107	247	215
185	41	132	218
171	233	48	40
112	141	126	22
75	124	185	201
232	215	132	131
21	177	76	48
12	153	92	146
219	219	187	98
14	79	181	242
16	204	15	235
238	140	19	108
236	64	87	181
237	195	43	91
154	51	39	123
174	242	111	243
175	59	171	47
140	185	19	138
232	25	146	76
102	206	71	114
45	45	39	39
205	102	128	197
224	157	143	88
93	64	165	86
226	163	21	150
224	91	48	57
94	157	102	18
19	134	160	194
104	51	106	194
186	176	20	63
153	32	22	22
31	47	102	24
69	40	57	169
184	38	27	249
143	126	24	241
101	179	101	179
75	210	89	53
181	80	108	145
18	124	12	84
105	124	183	12
63	86	137	115
245	182	15	96
36	53	225	150
114	110	64	220
43	77	206	28
75	169	210	102
23	113	50	217
138	230	183	24
247	227	128	85
194	192	50	246
154	117	68	230
62	162	100	99
198	176	122	222
37	213	199	11
40	170	64	223
12	221	201	72
134	196	159	100
51	142	87	62
66	193	19	86
210	66	227	109
50	52	131	73
109	127	208	219
218	82	137	245
61	102	54	65
83	167	142	141
247	52	196	53
69	134	45	217
92	13	59	190
193	209	22	89
81	160	167	111
199	76	188	191
244	72	34	44
224	62	179	226
25	32	125	199
93	102	245	106
209	206	107	182
105	179	194	93
45	99	244	48
48	30	156	142
39	78	26	35
236	177	23	237
112	173	149	106
126	197	62	210
14	66	63	81
207	74	60	139
128	174	150	136
29	189	64	48
201	86	65	33
123	89	216	137
100	131	96	127
46	104	64	210
233	173	100	132
56	202	104	112
191	172	139	209
132	190	26	118
153	125	63	100
229	105	43	52
166	192	91	169
63	57	36	31
148	188	82	99
48	240	171	206
134	190	23	116
91	194	81	208
38	103	152	86
205	150	115	177
157	214	37	240
169	10	166	229
86	200	69	110
20	235	240	207
236	186	61	96
66	62	86	123
91	241	199	19
75	155	47	85
149	78	184	119
95	220	127	142
84	157	158	194
79	170	140	189
72	33	90	248
21	16	133	141
119	232	50	82
230	66	148	210
90	48	55	95
84	95	240	163
45	98	240	209
193	90	74	178
121	10	156	206
25	78	111	159
29	238	185	150
121	69	66	202
210	93	231	117
29	58	145	71
139	171	156	73
225	203	201	44
165	238	163	50
223	153	111	231
216	67	130	178
185	73	159	86
193	219	10	58
135	117	88	126
95	164	162	121
124	108	75	160
130	181	241	142
11	13	96	174
18	72	92	154
217	185	154	105
105	93	58	17
175	70	228	119
129	221	161	67
136	51	58	50
47	113	166	28
103	115	58	178
130	208	36	221
178	47	76	211
218	210	248	85
231	98	12	162
173	140	148	144
134	32	155	144
168	238	209	203
176	121	206	171
90	172	240	145
22	224	111	63
52	161	100	14
221	219	85	223
236	237	111	123
222	21	62	35
143	134	79	177
49	203	44	83
159	44	196	76
194	172	18	234
146	48	165	80
172	66	146	84
61	159	125	134
183	198	200	197
61	207	239	82
21	81	223	84
78	19	11	193
159	57	41	213
226	180	173	245
16	238	35	83
73	241	233	134
213	244	111	28
173	206	197	27
142	27	11	204
115	167	14	98
177	235	23	75
202	179	126	234
17	131	186	69
153	210	137	75
10	172	32	189
167	248	98	93
142	124	199	151
199	247	31	134
102	212	236	218
158	39	106	12
205	118	55	71
159	151	13	113
183	130	217	57
49	158	222	206
20	100	139	105
245	211	126	162
223	203	46	43
51	134	238	116
20	50	177	139
187	96	43	184
203	175	239	14
190	175	146	206
238	184	93	217
127	179	203	230
131	248	39	219
97	240	25	29
72	11	16	57
54	194	40	39
150	69	220	186
186	189	231	88
232	81	159	13
152	161	172	81
44	63	49	30
77	12	217	134
133	138	73	77
213	231	139	108
75	127	185	29
161	215	91	187
37	161	110	89
41	122	93	169
175	99	21	172
205	144	119	171
69	213	73	76
247	164	179	121
97	205	172	116
46	92	186	207
79	154	92	108
14	189	179	74
124	226	249	226
160	136	132	122
165	106	55	119
213	232	115	214
136	146	186	34
149	77	199	27
182	47	19	15
113	226	181	95
18	235	33	199
208	128	35	136
126	133	33	102
41	237	217	172
38	177	164	26
10	70	77	118
172	119	31	177
248	193	137	80
199	236	111	183
88	134	203	203
20	107	69	241
234	46	185	202
144	193	88	151
10	152	178	50
84	84	99	136
246	239	200	88
153	123	30	167
107	186	148	100
206	164	166	158
53	166	230	222
196	228	60	193
238	227	244	141
227	16	112	81
225	87	22	53
223	131	123	74
138	170	203	41
236	176	90	186
62	194	127	216
225	59	15	191
220	177	195	45
83	235	32	172
96	224	189	221
55	212	191	79
84	43	112	87
120	53	230	187
61	233	230	95
51	182	48	242
224	91	82	120
103	194	130	83
97	66	24	244
46	69	161	83
128	218	88	106
189	82	149	241
247	37	190	246
12	114	231	204
145	127	238	72
48	121	38	185
202	78	35	164
46	24	149	20
194	137	249	235
123	100	220	212
156	54	131	177
128	150	83	212
249	160	189	65
127	180	198	39
175	91	55	105
115	182	65	187
130	196	95	204
243	136	86	245
126	122	243	80
53	176	191	75
250	43	98	13
85	218	201	69
146	22	124	12
83	94	219	118
92	46	170	226
72	215	36	239
41	27	218	182
82	30	193	90
70	64	89	197
41	102	14	136
197	122	226	97
93	114	11	50
88	61	218	164
39	213	48	24
196	128	77	46
229	99	118	177
137	129	216	245
53	107	47	26
69	25	132	156
96	55	74	109
247	157	133	170
112	200	215	75
218	150	69	129
40	228	156	213
114	12	74	10
55	32	167	11
17	124	83	199
202	230	132	239
139	24	112	241
188	228	37	53
59	189	168	222
232	39	230	23
72	40	238	157
115	56	13	150
208	19	160	90
226	71	53	21
92	179	225	105
41	103	107	14
124	103	131	79
51	99	212	102
149	189	66	187
53	161	200	152
246	123	132	176
84	246	174	40
201	13	139	227
106	181	57	227
186	111	206	81
18	60	151	158
84	59	137	178
52	198	157	239
128	138	180	105
156	205	28	133
188	165	62	45
210	24	39	22
127	111	227	159
245	13	149	20
239	16	75	120
228	61	73	89
63	206	110	152
148	17	161	233
75	135	81	76
94	124	33	226
28	165	203	83
240	242	141	104
17	68	162	128
21	216	13	18
234	207	103	241
100	160	117	154
75	224	151	215
120	94	177	235
123	162	213	25
182	104	82	165
170	214	179	227
104	215	188	59
150	57	183	232
86	170	28	36
11	171	75	184
74	79	156	218
153	223	219	18
41	16	147	172
139	203	62	17
201	146	57	125
191	250	134	246
38	152	98	222
180	190	78	245
236	158	167	88
122	120	237	118
179	223	86	173
19	128	28	65
139	31	176	51
219	77	237	62
209	231	179	30
200	181	155	194
29	47	12	244
112	186	203	16
75	228	80	132
241	102	86	138
27	184	169	68
12	10	162	41
216	175	189	49
241	184	82	30
39	122	27	173
51	116	239	243
69	20	15	125
23	62	58	147
244	112	176	178
180	221	120	90
122	249	31	29
125	114	211	44
194	38	75	61
80	175	183	155
101	203	211	89
162	130	155	167
19	183	69	106
106	155	202	105
88	94	18	118
66	34	45	47
30	190	230	100
247	47	90	25
198	146	108	105
201	99	70	160
125	181	13	40
201	69	248	59
240	186	194	137
114	207	126	175
160	105	222	202
238	33	238	16
225	170	167	185
112	167	205	43
186	60	225	178
105	13	217	198
148	82	53	224
204	145	84	126
176	218	84	184
51	142	207	220
42	122	212	165
85	167	104	170
12	190	223	85
69	225	49	236
90	152	22	238
76	86	60	96
113	10	207	33
175	210	179	68
145	108	242	197
146	49	44	70
139	15	137	115
218	250	185	16
83	94	81	90
134	39	193	58
165	68	218	177
44	219	161	126
158	211	69	216
215	125	225	169
77	162	80	146
86	115	201	33
32	163	212	25
29	190	225	176
17	22	30	167
173	82	99	70
77	181	34	43
109	195	118	221
230	91	231	234
181	234	64	178
121	234	83	200
145	237	226	172
117	158	25	43
32	30	25	15
120	80	172	11
173	242	105	79
198	167	12	59
105	209	176	71
20	217	97	91
52	90	33	104
151	177	189	84
135	54	92	148
67	142	169	28
181	181	176	76
247	179	132	175
143	163	231	129
41	22	93	156
133	150	89	154
131	114	246	20
98	122	17	175
47	181	127	43
216	196	88	21
106	104	24	122
52	71	234	65
25	190	33	199
112	242	182	15
244	107	83	216
95	101	100	153
30	245	116	240
208	113	182	115
219	194	235	239
48	186	62	38
62	26	72	30
162	25	229	53
138	57	108	179
39	190	141	238
57	140	84	61
19	196	24	140
40	77	162	211
49	41	229	146
162	160	205	52
72	82	157	112
165	109	133	65
209	189	21	213
146	188	225	26
233	237	31	104
107	164	233	109
10	70	14	143
53	150	96	182
176	152	194	218
240	121	32	232
173	88	62	156
211	209	128	14
115	247	220	83
130	20	200	222
124	49	56	247
88	222	159	41
153	141	195	36
45	61	43	152
94	111	109	106
216	233	114	53
149	27	226	114
121	227	202	97
124	13	132	53
25	143	112	153
55	72	76	175
185	196	246	119
87	243	28	191
185	105	230	88
166	97	184	10
230	168	44	53
76	11	182	116
131	178	215	199
48	84	201	112
177	123	174	39
135	20	211	231
21	124	127	67
246	35	231	127
98	141	236	126
210	12	53	54
34	192	115	204
137	71	159	140
222	126	247	164
223	31	77	37
239	131	204	242
53	249	160	179
19	85	192	178
115	150	98	197
204	123	17	200
78	203	43	75
229	194	98	169
37	25	53	55
179	103	203	197
231	24	168	125
105	230	123	147
60	67	250	70
172	120	250	210
212	145	119	214
139	81	173	99
77	237	122	107
109	44	231	132
130	173	76	105
216	154	83	90
122	176	223	162
94	200	208	131
182	183	61	55
172	229	177	101
191	148	167	67
226	249	243	106
180	239	115	18
141	19	50	136
132	250	176	88
94	243	185	125
109	37	126	13
72	242	232	33
15	17	55	172
21	165	194	212
164	207	168	234
93	65	167	18
204	149	50	49
109	132	106	47
247	69	212	69
71	165	149	13
242	162	218	145
38	175	218	126
139	61	103	249
95	170	220	164
186	116	161	238
163	27	12	170
61	38	94	127
83	236	96	212
40	153	146	86
214	135	146	96
191	197	250	185
49	57	203	137
152	186	28	126
120	224	239	39
110	82	231	45
168	153	206	148
181	76	229	54
216	35	72	96
24	160	181	56
53	43	11	82
219	135	99	132
233	93	75	150
126	214	39	74
144	77	75	12
223	242	63	237
46	163	48	226
249	230	209	20
19	110	90	209
57	184	43	163
198	85	238	181
85	222	162	14
80	170	77	239
158	242	211	14
217	139	90	127
69	185	152	27
140	69	229	110
110	66	156	32
102	59	33	120
83	197	220	121
152	244	158	85
177	165	160	53
28	149	229	209
167	94	56	143
246	105	126	220
202	76	155	176
193	190	42	90
207	145	89	56
162	100	201	160
203	219	244	173
19	194	152	206
198	67	138	12
240	169	113	36
57	82	182	111
125	97	76	158
12	160	68	213
218	180	174	105
206	164	173	125
218	63	112	214
165	205	157	234
190	62	247	197
72	81	54	66
230	113	71	141
75	172	48	183
125	171	42	207
70	115	179	44
250	149	240	89
103	69	150	163
43	138	80	211
198	126	97	175
123	189	65	172
97	244	138	113
33	242	80	111
13	33	226	22
17	212	193	61
96	12	122	178
83	51	80	240
108	65	226	112
40	155	44	25
40	106	140	89
39	159	104	217
23	23	89	157
151	160	103	211
85	117	198	228
36	175	225	214
175	176	210	161
195	198	164	159
179	95	85	116
129	128	127	59
170	90	83	63
27	53	23	49
149	130	169	136
170	65	99	127
78	128	62	133
101	232	211	141
228	83	180	163
62	111	206	91
29	248	114	217
11	163	78	164
138	205	186	46
78	187	233	143
200	10	50	89
179	229	225	52
112	103	206	119
214	140	25	217
51	94	84	87
18	102	195	210
106	183	40	122
150	243	144	68
68	54	90	71
237	111	32	102
136	117	19	181
47	246	62	209
52	106	51	64
52	158	110	198
138	148	60	225
135	137	95	118
43	93	239	99
131	114	241	26
226	51	176	12
224	87	30	131
123	224	120	19
18	144	218	195
70	91	198	91
212	152	157	203
242	16	33	114
66	116	189	46
43	248	85	154
225	187	243	61
153	165	104	38
19	180	102	80
175	92	231	103
64	33	179	222
97	216	96	16
42	207	55	163
172	34	45	192
177	169	42	186
173	201	195	52
165	220	225	129
170	26	58	55
145	104	136	193
137	97	142	163
168	216	96	162
148	102	232	189
22	215	138	136
199	229	59	55
40	174	229	157
120	130	52	121
96	205	106	147
71	133	85	60
227	131	138	102
13	216	183	238
104	104	174	71
137	68	97	176
220	240	210	117
241	117	142	164
126	86	147	58
98	143	19	62
149	20	38	221
83	221	35	172
64	42	94	215
108	243	45	83
233	61	130	230
57	76	210	115
198	38	162	76
106	92	138	55
31	132	247	178
103	194	79	64
188	167	136	221
28	148	223	34
158	25	152	21
112	45	138	60
48	244	105	52
63	88	138	141
18	91	106	13
64	59	214	116
62	26	145	10
135	190	126	46
145	149	22	158
153	182	80	28
32	77	96	49
24	154	113	139
155	15	183	105
246	242	129	123
35	82	119	237
70	38	116	81
68	123	97	158
249	33	185	177
155	236	173	20
39	82	133	119
239	38	246	157
181	125	57	124
61	213	223	156
22	28	103	226
46	173	138	80
53	23	42	101
157	124	88	149
172	235	237	162
74	122	144	159
240	123	130	89
222	86	131	188
207	90	189	68
132	160	201	182
143	102	61	61
112	223	107	196
64	172	153	68
169	113	233	194
210	114	97	88
249	29	72	26
229	161	84	75
51	125	102	76
224	172	138	82
91	232	195	169
155	82	152	167
225	241	220	226
117	228	106	177
189	162	111	101
131	145	68	187
113	27	129	226
237	177	128	206
237	230	152	80
80	52	10	28
67	63	13	108
80	95	57	88
137	165	246	208
37	147	179	112
171	247	154	155
51	69	148	197
207	207	201	46
34	182	34	126
42	241	109	164
219	54	34	89
44	17	97	90
243	212	72	199
225	95	17	67
234	60	73	76
232	203	171	27
29	12	212	28
172	241	61	215
15	64	122	200
93	214	211	245
225	34	241	250
190	241	125	84
240	238	20	55
30	236	11	162
38	102	236	34
29	60	183	53
129	19	202	87
102	140	132	83
76	83	14	119
218	170	156	93
75	177	12	181
120	119	185	32
196	152	13	45
170	126	133	169
247	249	225	249
58	156	185	131
65	171	248	151
152	62	184	36
180	175	216	239
208	247	74	236
208	243	208	149
241	39	212	221
72	178	172	52
76	114	37	192
150	185	44	71
148	172	79	73
113	41	151	189
103	14	246	40
41	51	52	55
50	134	34	76
30	246	103	52
207	142	99	226
33	214	84	15
182	14	55	11
224	206	84	151
95	35	92	227
158	52	223	159
85	71	200	209
72	241	161	39
241	25	178	53
216	250	13	108
58	112	23	65
128	234	126	234
10	84	148	176
105	187	134	237
115	160	31	250
243	189	105	167
93	22	21	39
221	217	107	151
199	166	87	234
169	145	131	85
33	28	68	55
203	131	16	158
148	210	115	110
105	249	247	125
177	21	223	180
179	183	212	108
246	217	162	156
37	141	70	109
136	67	83	180
208	197	164	219
210	88	239	74
129	189	15	111
144	192	93	98
77	43	112	207
115	85	154	42
206	25	220	63
161	211	106	105
102	90	70	95
96	230	172	60
10	63	205	225
71	139	15	161
99	103	221	247
79	18	247	20
29	223	62	50
139	209	234	23
19	188	89	241
163	103	25	203
164	242	14	40
212	21	154	16
234	40	240	57
140	42	186	158
61	45	188	64
104	13	68	206
19	247	17	55
147	146	199	24
235	141	74	226
189	17	246	102
236	203	90	81
24	68	196	15
88	112	187	138
67	94	50	63
156	80	144	126
35	109	100	210
42	122	33	35
175	53	102	102
119	109	71	35
191	10	174	26
157	228	90	247
115	174	142	118
242	112	28	236
192	201	218	14
197	130	158	225
186	92	37	42
19	77	140	235
48	58	227	236
55	104	164	34
107	33	168	139
113	95	56	57
35	150	22	120
176	242	125	172
249	213	228	51
121	38	76	144
184	157	81	45
82	20	197	74
10	125	189	178
247	213	72	161
67	163	111	23
76	174	192	76
147	172	138	191
111	139	83	210
222	162	81	50
242	35	101	220
170	197	228	164
130	110	137	53
115	80	116	113
199	230	21	216
233	177	95	82
104	79	179	32
81	58	131	35
194	209	249	15
106	116	65	208
21	197	113	19
189	222	60	124
46	164	45	207
209	229	51	225
170	95	189	25
35	176	165	183
212	137	137	72
35	15	160	153
16	51	143	206
165	146	178	74
187	177	86	31
240	73	114	36
207	159	26	219
36	216	82	241
100	235	250	67
237	151	233	65
143	172	214	151
178	199	192	20
141	193	225	101
103	217	95	172
225	138	44	67
215	35	185	104
32	53	230	41
214	158	18	69
135	238	192	235
243	100	56	188
33	166	107	146
142	116	240	235
185	159	177	18
39	62	152	58
32	96	141	136
210	225	145	86
223	173	184	193
58	167	52	41
192	27	237	177
101	48	217	61
192	199	38	247
73	61	12	122
123	111	24	41
20	47	56	117
200	73	21	58
147	74	115	199
124	131	175	218
218	228	128	98
193	10	248	114
90	240	99	148
104	203	72	209
168	246	95	123
172	149	80	46
230	24	56	123
229	140	241	143
245	170	141	173
156	172	224	107
82	198	182	204
47	200	10	108
202	247	247	114
135	16	201	98
74	110	32	214
97	96	38	103
80	68	27	12
226	130	105	211
238	49	184	198
52	156	17	26
89	150	179	132
11	21	142	156
209	87	241	26
124	172	181	56
241	42	115	144
230	238	61	234
11	244	150	116
38	220	177	11
174	139	109	103
109	164	152	227
149	168	118	119
233	206	102	231
26	41	195	244
32	150	163	143
88	203	145	65
157	210	187	28
180	60	179	160
129	203	191	154
214	190	35	193
236	80	78	28
159	45	206	184
35	133	56	105
202	90	184	222
142	48	224	81
247	30	149	76
84	106	80	228
93	236	248	29
28	212	97	139
172	54	93	228
142	18	141	165
143	37	113	61
76	23	43	19
153	242	243	23
14	238	184	233
144	119	59	48
182	32	151	183
165	193	228	157
193	55	28	235
241	117	26	226
61	129	72	224
220	179	130	212
193	239	175	215
189	23	250	141
221	178	93	241
166	218	180	177
123	169	100	126
101	32	199	97
108	232	107	78
144	66	241	106
70	13	69	187
77	23	111	156
184	164	63	194
245	178	104	152
119	47	62	114
76	234	174	182
248	236	176	173
229	209	221	104
25	41	52	207
145	200	115	219
32	15	181	192
147	167	10	162
47	11	130	243
101	15	206	36
147	15	51	146
101	44	38	188
123	138	214	164
224	114	110	91
206	248	50	113
101	79	222	29
118	117	152	39
46	201	201	249
193	34	187	20
73	27	235	27
46	12	194	116
80	172	91	131
182	203	151	192
238	203	203	189
112	225	98	97
10	194	86	89
232	166	199	146
62	22	94	134
96	211	175	240
92	175	126	202
142	93	109	238
153	57	148	134
140	67	30	244
45	39	193	232
103	86	13	79
209	216	44	11
152	31	179	134
67	41	210	72
193	54	191	152
78	102	198	24
189	55	95	33
129	206	163	140
226	10	97	143
78	182	95	104
23	234	172	157
244	192	68	58
154	144	30	10
236	198	115	14
35	208	202	46
84	201	109	206
184	41	183	34
173	130	35	16
29	25	161	20
219	99	193	156
247	154	194	93
74	84	222	175
171	240	24	230
127	219	184	127
229	127	130	243
89	217	167	212
94	124	62	89
76	95	193	27
183	246	90	32
108	190	71	50
54	238	72	197
141	11	165	179
111	238	14	87
63	159	31	104
200	216	208	188
126	227	131	163
104	236	34	68
93	228	100	202
163	232	168	139
193	160	14	15
26	30	187	108
27	151	112	85
214	201	37	189
75	128	62	98
185	44	196	164
152	131	139	68
27	14	71	90
227	136	179	233
112	90	64	102
53	42	81	176
183	126	106	175
141	107	120	165
187	153	211	31
124	152	38	154
202	81	31	207
56	130	44	146
15	212	143	184
156	184	129	110
65	74	155	21
214	156	227	168
168	15	78	148
156	229	189	83
179	161	247	101
47	62	110	46
17	114	68	159
67	229	143	190
34	114	56	200
241	87	30	98
78	55	89	181
122	195	155	205
125	237	50	249
31	13	202	109
242	200	123	248
167	220	153	168
75	11	65	120
41	189	86	126
107	14	23	46
172	123	173	242
30	168	236	117
85	235	113	82
35	45	45	189
218	180	61	220
132	168	21	53
89	74	127	15
221	54	190	43
62	144	60	169
19	78	230	94
57	175	51	100
172	104	183	88
178	134	126	17
234	91	226	96
208	122	36	87
240	169	153	20
12	151	19	183
144	50	248	149
51	148	183	87
202	141	154	28
185	129	134	248
153	162	117	11
141	127	186	21
98	60	22	54
63	36	118	124
163	140	137	64
116	243	143	195
248	215	166	214
107	199	233	92
76	147	223	155
22	202	86	34
97	223	172	126
97	92	12	242
135	190	225	170
97	27	21	103
232	23	106	146
87	57	81	225
227	218	65	61
214	212	115	112
78	240	215	89
169	232	129	177
11	237	202	219
77	149	99	37
66	20	200	37
234	13	40	129
231	37	13	29
159	238	10	60
218	36	138	196
100	23	174	226
152	197	122	238
71	59	42	195
230	204	226	202
109	71	128	110
100	66	122	234
246	235	22	116
93	163	229	30
107	199	120	183
162	235	250	249
220	10	119	198
72	53	67	75
199	150	184	192
52	16	127	99
131	116	63	113
74	11	180	113
169	44	130	143
71	134	193	157
248	26	93	32
118	173	120	130
102	154	241	87
57	110	122	73
94	124	244	145
200	151	13	231
42	245	122	64
230	10	15	249
85	202	154	249
64	11	237	10
113	83	124	146
10	89	38	178
10	17	195	111
148	190	121	153
141	54	235	127
77	13	105	27
12	129	95	60
105	151	36	212
20	127	158	215
54	13	184	28
226	220	226	220
174	174	74	74
244	89	206	180
217	84	91	65
50	32	16	239
192	220	242	180
207	82	51	229
202	216	202	216
45	21	59	25
181	139	13	116
178	56	50	214
197	35	80	173
158	193	182	55
235	108	110	151
25	158	238	24
192	82	201	115
65	83	133	26
222	168	228	200
144	130	20	147
139	227	71	17
25	193	191	153
118	98	189	224
217	228	30	236
226	78	63	29
112	120	130	166
214	75	230	138
234	12	235	136
188	103	233	74
219	221	166	238
11	182	230	140
204	71	249	165
46	129	207	211
160	187	182	83
186	97	102	64
194	123	171	156
157	108	205	196
176	132	42	75
172	151	95	99
54	235	191	192
207	149	159	230
85	165	30	181
136	168	171	246
109	22	181	104
247	187	29	222
95	199	51	201
74	42	17	81
57	50	50	57
183	223	173	217
82	101	186	32
234	176	19	89
65	238	123	131
90	197	42	154
107	110	153	195
119	17	104	96
69	208	171	151
32	94	94	32
112	75	24	33
186	250	120	229
20	62	134	249
84	27	56	38
224	181	81	222
192	153	153	192
201	142	244	46
65	207	135	244
228	197	191	208
56	137	144	135
192	57	15	177
55	249	40	103
34	125	44	209
25	47	22	29
87	70	152	159
118	128	50	163
202	164	202	164
102	60	34	122
209	54	100	141
86	27	93	23
147	104	24	184
183	88	210	228
112	182	182	112
189	130	150	161
200	125	44	183
45	87	236	147
207	78	249	79
214	225	206	199
134	169	118	121
51	223	15	148
34	225	163	48
113	167	39	129
97	174	112	216
124	22	247	196
225	214	214	225
162	116	34	162
187	109	112	208
159	20	86	133
200	249	78	168
205	116	132	213
136	150	130	235
167	141	87	84
48	145	232	96
73	190	95	168
240	82	231	95
239	74	93	35
118	179	25	61
61	136	146	161
113	22	237	53
178	24	109	173
165	100	57	46
88	211	200	215
128	190	197	155
235	45	132	154
102	87	193	182
62	79	88	91
200	147	168	137
182	102	110	187
110	32	77	81
76	30	48	38
217	95	219	96
18	75	201	69
122	127	127	122
10	111	161	130
188	84	24	32
209	83	228	185
68	182	117	21
107	124	69	13
75	59	60	109
212	100	34	184
68	214	195	179
231	126	122	156
46	37	164	13
63	246	61	169
192	223	149	142
40	124	182	244
171	150	15	176
111	146	134	161
40	198	65	168
226	17	79	225
79	227	191	217
63	79	245	67
124	248	80	236
107	197	230	23
88	156	165	88
209	134	224	236
136	219	69	202
105	25	152	87
189	93	212	202
55	179	29	13
122	117	164	164
33	226	36	225
59	99	225	172
21	182	211	119
41	28	247	131
111	146	113	139
172	224	192	54
114	128	46	16
50	219	34	44
125	116	34	187
189	99	168	106
74	210	146	104
221	229	75	44
68	220	179	15
65	240	79	52
170	64	239	118
100	125	85	19
250	46	62	35
159	133	206	139
123	143	226	101
245	137	30	237
190	62	24	140
189	165	221	180
228	146	130	50
92	246	209	178
165	69	221	119
54	194	67	130
149	55	108	223
203	38	61	80
146	173	108	113
194	194	46	46
245	17	198	235
227	98	182	112
11	26	64	23
208	169	171	157
165	32	125	84
183	134	33	111
137	38	107	201
193	78	117	219
191	39	72	158
94	132	86	170
97	159	174	99
200	45	211	27
228	28	43	119
211	30	52	111
102	102	102	102
40	189	139	20
201	235	59	117
100	247	230	187
79	12	146	66
131	203	141	109
127	243	152	223
66	241	46	211
189	230	192	109
215	206	41	71
33	230	21	245
172	176	157	234
120	121	232	27
217	206	174	124
134	36	248	108
236	228	35	220
220	23	202	26
25	76	26	69
96	131	32	63
103	103	108	108
179	55	206	237
220	234	177	52
242	129	62	205
67	243	105	227
